index,image,score,lid
876,image_62_140.jpg,0.9290778,62
876,image_62_140.jpg,0.7105039,62
876,image_62_140.jpg,0.48054597,62
876,image_62_140.jpg,0.39715174,62
876,image_62_140.jpg,0.3717673,62
876,image_62_140.jpg,0.33720812,62
876,image_62_140.jpg,0.22107223,62
877,image_107_220.jpg,,107
878,image_61_140.jpg,,61
879,image_107_60.jpg,0.7732755,107
880,image_72_340.jpg,,72
881,image_27_100.jpg,0.99571383,27
881,image_27_100.jpg,0.99092543,27
881,image_27_100.jpg,0.9899715,27
881,image_27_100.jpg,0.977729,27
881,image_27_100.jpg,0.9748317,27
881,image_27_100.jpg,0.9144247,27
881,image_27_100.jpg,0.8810117,27
881,image_27_100.jpg,0.78533393,27
881,image_27_100.jpg,0.7419775,27
881,image_27_100.jpg,0.52557313,27
881,image_27_100.jpg,0.51459163,27
881,image_27_100.jpg,0.35744956,27
881,image_27_100.jpg,0.22827698,27
882,image_7_240.jpg,0.71419793,7
882,image_7_240.jpg,0.578782,7
882,image_7_240.jpg,0.39171845,7
882,image_7_240.jpg,0.27916816,7
883,image_34_220.jpg,0.99949324,34
883,image_34_220.jpg,0.99806696,34
883,image_34_220.jpg,0.9980572,34
883,image_34_220.jpg,0.9938625,34
883,image_34_220.jpg,0.9890787,34
884,image_45_0.jpg,0.9948338,45
884,image_45_0.jpg,0.9567569,45
884,image_45_0.jpg,0.93353516,45
884,image_45_0.jpg,0.9330733,45
884,image_45_0.jpg,0.91696656,45
884,image_45_0.jpg,0.84842783,45
884,image_45_0.jpg,0.8473518,45
884,image_45_0.jpg,0.846251,45
884,image_45_0.jpg,0.8107961,45
884,image_45_0.jpg,0.79535687,45
884,image_45_0.jpg,0.7645136,45
884,image_45_0.jpg,0.75882185,45
884,image_45_0.jpg,0.6869701,45
884,image_45_0.jpg,0.68068945,45
884,image_45_0.jpg,0.63619494,45
884,image_45_0.jpg,0.61017346,45
884,image_45_0.jpg,0.574109,45
884,image_45_0.jpg,0.55260515,45
884,image_45_0.jpg,0.5291737,45
884,image_45_0.jpg,0.50851554,45
884,image_45_0.jpg,0.48756427,45
884,image_45_0.jpg,0.48010504,45
884,image_45_0.jpg,0.43084222,45
884,image_45_0.jpg,0.4158629,45
884,image_45_0.jpg,0.40704182,45
884,image_45_0.jpg,0.39727184,45
884,image_45_0.jpg,0.35705525,45
884,image_45_0.jpg,0.28355318,45
884,image_45_0.jpg,0.27620634,45
884,image_45_0.jpg,0.2759731,45
884,image_45_0.jpg,0.2708322,45
884,image_45_0.jpg,0.25768563,45
884,image_45_0.jpg,0.2433058,45
884,image_45_0.jpg,0.2116672,45
884,image_45_0.jpg,0.20849447,45
885,image_35_140.jpg,,35
886,image_31_140.jpg,0.99896336,31
886,image_31_140.jpg,0.9101056,31
886,image_31_140.jpg,0.59000945,31
886,image_31_140.jpg,0.29051524,31
886,image_31_140.jpg,0.21891382,31
887,image_64_60.jpg,0.99951077,64
887,image_64_60.jpg,0.9988881,64
887,image_64_60.jpg,0.99694294,64
887,image_64_60.jpg,0.8887709,64
887,image_64_60.jpg,0.62410504,64
887,image_64_60.jpg,0.4012835,64
887,image_64_60.jpg,0.3556434,64
887,image_64_60.jpg,0.28961608,64
888,image_14_300.jpg,,14
889,image_101_20.jpg,0.9895209,101
889,image_101_20.jpg,0.94034046,101
889,image_101_20.jpg,0.799506,101
890,image_14_340.jpg,0.9948296,14
890,image_14_340.jpg,0.9687262,14
890,image_14_340.jpg,0.95207447,14
890,image_14_340.jpg,0.80874634,14
890,image_14_340.jpg,0.7241544,14
890,image_14_340.jpg,0.563382,14
890,image_14_340.jpg,0.44932997,14
890,image_14_340.jpg,0.23367497,14
891,image_32_240.jpg,0.98818856,32
891,image_32_240.jpg,0.5825469,32
892,image_26_300.jpg,0.29462495,26
893,image_75_120.jpg,0.6724525,75
893,image_75_120.jpg,0.443206,75
893,image_75_120.jpg,0.27822638,75
894,image_28_320.jpg,0.9988619,28
894,image_28_320.jpg,0.7932073,28
894,image_28_320.jpg,0.61155945,28
894,image_28_320.jpg,0.3742272,28
894,image_28_320.jpg,0.34952486,28
894,image_28_320.jpg,0.32727745,28
894,image_28_320.jpg,0.20869616,28
894,image_28_320.jpg,0.20605993,28
895,image_91_260.jpg,0.59847856,91
895,image_91_260.jpg,0.41463584,91
895,image_91_260.jpg,0.26827824,91
895,image_91_260.jpg,0.23938845,91
895,image_91_260.jpg,0.204547,91
896,image_31_160.jpg,0.9975381,31
896,image_31_160.jpg,0.9570432,31
896,image_31_160.jpg,0.79558367,31
896,image_31_160.jpg,0.50410944,31
896,image_31_160.jpg,0.42703977,31
896,image_31_160.jpg,0.38296762,31
896,image_31_160.jpg,0.3618491,31
896,image_31_160.jpg,0.26599148,31
896,image_31_160.jpg,0.24993743,31
896,image_31_160.jpg,0.22801912,31
897,image_109_180.jpg,,109
898,image_102_140.jpg,,102
899,image_12_200.jpg,0.9985942,12
899,image_12_200.jpg,0.99748576,12
899,image_12_200.jpg,0.99412763,12
899,image_12_200.jpg,0.25161391,12
899,image_12_200.jpg,0.24880463,12
900,image_27_160.jpg,0.9530014,27
900,image_27_160.jpg,0.92863387,27
900,image_27_160.jpg,0.89739454,27
900,image_27_160.jpg,0.8022429,27
900,image_27_160.jpg,0.71068186,27
900,image_27_160.jpg,0.6682893,27
900,image_27_160.jpg,0.6084015,27
900,image_27_160.jpg,0.32502607,27
900,image_27_160.jpg,0.28197643,27
900,image_27_160.jpg,0.21665898,27
901,image_47_160.jpg,0.99985194,47
901,image_47_160.jpg,0.9995915,47
901,image_47_160.jpg,0.9972904,47
901,image_47_160.jpg,0.99698895,47
901,image_47_160.jpg,0.97480065,47
901,image_47_160.jpg,0.96564955,47
901,image_47_160.jpg,0.90325445,47
901,image_47_160.jpg,0.3315163,47
901,image_47_160.jpg,0.25162593,47
902,image_22_100.jpg,0.99707913,22
902,image_22_100.jpg,0.99578696,22
902,image_22_100.jpg,0.8375186,22
902,image_22_100.jpg,0.4775789,22
903,image_3_80.jpg,0.9971775,3
903,image_3_80.jpg,0.99511343,3
903,image_3_80.jpg,0.98696357,3
903,image_3_80.jpg,0.9856828,3
903,image_3_80.jpg,0.9774915,3
903,image_3_80.jpg,0.9761244,3
903,image_3_80.jpg,0.8655656,3
903,image_3_80.jpg,0.77163774,3
903,image_3_80.jpg,0.7715997,3
903,image_3_80.jpg,0.74477893,3
903,image_3_80.jpg,0.6311349,3
903,image_3_80.jpg,0.6276507,3
903,image_3_80.jpg,0.40830117,3
903,image_3_80.jpg,0.30185455,3
903,image_3_80.jpg,0.24471998,3
903,image_3_80.jpg,0.23512599,3
903,image_3_80.jpg,0.21023938,3
904,image_91_280.jpg,0.29419878,91
904,image_91_280.jpg,0.2933457,91
904,image_91_280.jpg,0.2004907,91
905,image_62_20.jpg,0.97512925,62
905,image_62_20.jpg,0.9687404,62
905,image_62_20.jpg,0.96626484,62
905,image_62_20.jpg,0.954234,62
905,image_62_20.jpg,0.938023,62
905,image_62_20.jpg,0.9275437,62
905,image_62_20.jpg,0.87065387,62
905,image_62_20.jpg,0.803405,62
905,image_62_20.jpg,0.79968953,62
905,image_62_20.jpg,0.7823736,62
905,image_62_20.jpg,0.75931036,62
905,image_62_20.jpg,0.7472749,62
905,image_62_20.jpg,0.6605322,62
905,image_62_20.jpg,0.5538721,62
905,image_62_20.jpg,0.5018416,62
905,image_62_20.jpg,0.4785293,62
905,image_62_20.jpg,0.46442866,62
905,image_62_20.jpg,0.4258776,62
905,image_62_20.jpg,0.41941154,62
905,image_62_20.jpg,0.39265934,62
905,image_62_20.jpg,0.38020617,62
905,image_62_20.jpg,0.37485307,62
905,image_62_20.jpg,0.35423696,62
905,image_62_20.jpg,0.3296457,62
905,image_62_20.jpg,0.31966957,62
905,image_62_20.jpg,0.31463495,62
905,image_62_20.jpg,0.3082222,62
905,image_62_20.jpg,0.3052766,62
905,image_62_20.jpg,0.2840865,62
905,image_62_20.jpg,0.26287314,62
905,image_62_20.jpg,0.24530427,62
906,image_74_0.jpg,0.30796978,74
907,image_93_200.jpg,0.952257,93
908,image_75_220.jpg,,75
909,image_28_280.jpg,0.9944669,28
909,image_28_280.jpg,0.87731254,28
909,image_28_280.jpg,0.6634167,28
909,image_28_280.jpg,0.5024548,28
909,image_28_280.jpg,0.4714769,28
909,image_28_280.jpg,0.4633351,28
909,image_28_280.jpg,0.4205166,28
909,image_28_280.jpg,0.38692206,28
909,image_28_280.jpg,0.38070208,28
909,image_28_280.jpg,0.3723344,28
909,image_28_280.jpg,0.3705065,28
909,image_28_280.jpg,0.32089588,28
909,image_28_280.jpg,0.287576,28
909,image_28_280.jpg,0.23394468,28
909,image_28_280.jpg,0.22464661,28
910,image_46_240.jpg,0.9996284,46
910,image_46_240.jpg,0.99340725,46
911,image_19_140.jpg,,19
912,image_50_80.jpg,0.85818297,50
912,image_50_80.jpg,0.5484855,50
912,image_50_80.jpg,0.50825375,50
912,image_50_80.jpg,0.20694101,50
913,image_12_240.jpg,0.9876649,12
913,image_12_240.jpg,0.95505977,12
913,image_12_240.jpg,0.944832,12
913,image_12_240.jpg,0.8728536,12
913,image_12_240.jpg,0.36187455,12
914,image_37_240.jpg,0.99871004,37
914,image_37_240.jpg,0.9959864,37
914,image_37_240.jpg,0.992716,37
914,image_37_240.jpg,0.8058412,37
914,image_37_240.jpg,0.26021945,37
915,image_19_60.jpg,0.76078904,19
916,image_80_80.jpg,0.9878594,80
916,image_80_80.jpg,0.98577315,80
916,image_80_80.jpg,0.9850263,80
916,image_80_80.jpg,0.97105575,80
916,image_80_80.jpg,0.96069324,80
916,image_80_80.jpg,0.9557878,80
916,image_80_80.jpg,0.94051856,80
916,image_80_80.jpg,0.93856704,80
916,image_80_80.jpg,0.90369856,80
916,image_80_80.jpg,0.900713,80
916,image_80_80.jpg,0.88523406,80
916,image_80_80.jpg,0.85586965,80
916,image_80_80.jpg,0.8525097,80
916,image_80_80.jpg,0.78940237,80
916,image_80_80.jpg,0.76643574,80
916,image_80_80.jpg,0.5844479,80
916,image_80_80.jpg,0.581746,80
916,image_80_80.jpg,0.5809333,80
916,image_80_80.jpg,0.47795764,80
916,image_80_80.jpg,0.45281646,80
916,image_80_80.jpg,0.4499288,80
916,image_80_80.jpg,0.40191305,80
916,image_80_80.jpg,0.30016348,80
916,image_80_80.jpg,0.26524106,80
916,image_80_80.jpg,0.23781791,80
917,image_76_80.jpg,,76
918,image_33_220.jpg,0.9712371,33
918,image_33_220.jpg,0.94537467,33
918,image_33_220.jpg,0.7567841,33
918,image_33_220.jpg,0.40610716,33
918,image_33_220.jpg,0.32120413,33
919,image_17_180.jpg,,17
920,image_28_140.jpg,0.9986247,28
920,image_28_140.jpg,0.99685067,28
920,image_28_140.jpg,0.95231026,28
921,image_32_0.jpg,,32
922,image_60_160.jpg,0.9731563,60
922,image_60_160.jpg,0.9236787,60
922,image_60_160.jpg,0.79482126,60
922,image_60_160.jpg,0.78719383,60
922,image_60_160.jpg,0.3545498,60
922,image_60_160.jpg,0.25166044,60
923,image_5_320.jpg,0.2382869,5
924,image_83_140.jpg,0.9571464,83
924,image_83_140.jpg,0.5728789,83
924,image_83_140.jpg,0.47206786,83
925,image_10_0.jpg,,10
926,image_66_200.jpg,0.9819317,66
926,image_66_200.jpg,0.9726513,66
926,image_66_200.jpg,0.96975726,66
926,image_66_200.jpg,0.96580786,66
926,image_66_200.jpg,0.9529531,66
926,image_66_200.jpg,0.9341605,66
926,image_66_200.jpg,0.8843965,66
926,image_66_200.jpg,0.87306565,66
926,image_66_200.jpg,0.8672014,66
926,image_66_200.jpg,0.8620666,66
926,image_66_200.jpg,0.86071813,66
926,image_66_200.jpg,0.8362659,66
926,image_66_200.jpg,0.7739635,66
926,image_66_200.jpg,0.68780595,66
926,image_66_200.jpg,0.6681338,66
926,image_66_200.jpg,0.6586812,66
926,image_66_200.jpg,0.64859146,66
926,image_66_200.jpg,0.6439775,66
926,image_66_200.jpg,0.6360154,66
926,image_66_200.jpg,0.60284096,66
926,image_66_200.jpg,0.53121364,66
926,image_66_200.jpg,0.47283095,66
926,image_66_200.jpg,0.4403054,66
926,image_66_200.jpg,0.40643147,66
926,image_66_200.jpg,0.3506224,66
926,image_66_200.jpg,0.32244593,66
926,image_66_200.jpg,0.3129551,66
926,image_66_200.jpg,0.31170714,66
926,image_66_200.jpg,0.28578815,66
926,image_66_200.jpg,0.26030126,66
926,image_66_200.jpg,0.25333777,66
926,image_66_200.jpg,0.2339533,66
926,image_66_200.jpg,0.21426044,66
926,image_66_200.jpg,0.2096607,66
926,image_66_200.jpg,0.20422009,66
927,image_73_80.jpg,,73
928,image_18_260.jpg,0.23878996,18
929,image_56_200.jpg,0.6125063,56
929,image_56_200.jpg,0.25046602,56
930,image_14_100.jpg,0.9917973,14
930,image_14_100.jpg,0.990003,14
930,image_14_100.jpg,0.41643634,14
930,image_14_100.jpg,0.23729719,14
931,image_27_260.jpg,0.9406274,27
931,image_27_260.jpg,0.91332513,27
931,image_27_260.jpg,0.40870196,27
931,image_27_260.jpg,0.2983313,27
931,image_27_260.jpg,0.22097208,27
932,image_45_120.jpg,,45
933,image_71_220.jpg,,71
934,image_89_260.jpg,0.9948259,89
934,image_89_260.jpg,0.9934483,89
934,image_89_260.jpg,0.98984724,89
934,image_89_260.jpg,0.9890266,89
934,image_89_260.jpg,0.8449056,89
934,image_89_260.jpg,0.79207706,89
934,image_89_260.jpg,0.73496556,89
934,image_89_260.jpg,0.6097513,89
934,image_89_260.jpg,0.41968155,89
934,image_89_260.jpg,0.3715083,89
934,image_89_260.jpg,0.3062446,89
934,image_89_260.jpg,0.2464982,89
935,image_29_40.jpg,0.9986669,29
935,image_29_40.jpg,0.6002975,29
935,image_29_40.jpg,0.39859793,29
935,image_29_40.jpg,0.39388996,29
936,image_38_40.jpg,,38
937,image_44_160.jpg,0.9925447,44
937,image_44_160.jpg,0.9898088,44
937,image_44_160.jpg,0.98698807,44
937,image_44_160.jpg,0.98610955,44
937,image_44_160.jpg,0.9794876,44
937,image_44_160.jpg,0.7767065,44
937,image_44_160.jpg,0.7695954,44
937,image_44_160.jpg,0.6541123,44
937,image_44_160.jpg,0.6062047,44
937,image_44_160.jpg,0.59613425,44
937,image_44_160.jpg,0.5743679,44
937,image_44_160.jpg,0.5325754,44
937,image_44_160.jpg,0.48011705,44
937,image_44_160.jpg,0.46511105,44
937,image_44_160.jpg,0.4097279,44
937,image_44_160.jpg,0.34264842,44
937,image_44_160.jpg,0.26638216,44
937,image_44_160.jpg,0.22954598,44
938,image_93_280.jpg,0.24572274,93
939,image_58_60.jpg,0.99915373,58
939,image_58_60.jpg,0.99707615,58
939,image_58_60.jpg,0.9960257,58
939,image_58_60.jpg,0.9357965,58
939,image_58_60.jpg,0.9247862,58
939,image_58_60.jpg,0.8793732,58
939,image_58_60.jpg,0.86545914,58
939,image_58_60.jpg,0.82432944,58
939,image_58_60.jpg,0.7399992,58
939,image_58_60.jpg,0.72119707,58
939,image_58_60.jpg,0.59993577,58
939,image_58_60.jpg,0.58657336,58
939,image_58_60.jpg,0.57514703,58
939,image_58_60.jpg,0.5489744,58
939,image_58_60.jpg,0.5423742,58
939,image_58_60.jpg,0.50760365,58
939,image_58_60.jpg,0.49293077,58
939,image_58_60.jpg,0.4804214,58
939,image_58_60.jpg,0.47712973,58
939,image_58_60.jpg,0.44010395,58
939,image_58_60.jpg,0.4391834,58
939,image_58_60.jpg,0.43058014,58
939,image_58_60.jpg,0.42551187,58
939,image_58_60.jpg,0.41885608,58
939,image_58_60.jpg,0.40785623,58
939,image_58_60.jpg,0.40772876,58
939,image_58_60.jpg,0.3779334,58
939,image_58_60.jpg,0.36666438,58
939,image_58_60.jpg,0.3606901,58
939,image_58_60.jpg,0.32160518,58
939,image_58_60.jpg,0.32116473,58
939,image_58_60.jpg,0.31035802,58
939,image_58_60.jpg,0.2912942,58
939,image_58_60.jpg,0.2772622,58
939,image_58_60.jpg,0.2677835,58
939,image_58_60.jpg,0.2587542,58
939,image_58_60.jpg,0.25086486,58
939,image_58_60.jpg,0.21981786,58
939,image_58_60.jpg,0.21340597,58
940,image_110_180.jpg,0.32325327,110
941,image_26_180.jpg,0.99516344,26
941,image_26_180.jpg,0.9514466,26
941,image_26_180.jpg,0.8976543,26
941,image_26_180.jpg,0.85851234,26
941,image_26_180.jpg,0.847613,26
941,image_26_180.jpg,0.84513193,26
941,image_26_180.jpg,0.83854735,26
941,image_26_180.jpg,0.7758607,26
941,image_26_180.jpg,0.77293843,26
941,image_26_180.jpg,0.76409644,26
941,image_26_180.jpg,0.7182171,26
941,image_26_180.jpg,0.62537146,26
941,image_26_180.jpg,0.5313035,26
941,image_26_180.jpg,0.44098368,26
941,image_26_180.jpg,0.42194805,26
941,image_26_180.jpg,0.32039627,26
941,image_26_180.jpg,0.31428212,26
941,image_26_180.jpg,0.29491132,26
941,image_26_180.jpg,0.28696343,26
941,image_26_180.jpg,0.27524593,26
941,image_26_180.jpg,0.25590506,26
941,image_26_180.jpg,0.24736445,26
941,image_26_180.jpg,0.24618818,26
941,image_26_180.jpg,0.23721342,26
942,image_37_260.jpg,0.9965737,37
942,image_37_260.jpg,0.9703725,37
942,image_37_260.jpg,0.959766,37
942,image_37_260.jpg,0.773314,37
942,image_37_260.jpg,0.7460487,37
942,image_37_260.jpg,0.59033114,37
942,image_37_260.jpg,0.42983258,37
942,image_37_260.jpg,0.33353478,37
943,image_13_0.jpg,0.99279034,13
943,image_13_0.jpg,0.9824866,13
943,image_13_0.jpg,0.40639177,13
944,image_40_260.jpg,,40
945,image_107_140.jpg,,107
946,image_78_120.jpg,,78
947,image_94_20.jpg,0.995479,94
947,image_94_20.jpg,0.99283046,94
947,image_94_20.jpg,0.9916214,94
947,image_94_20.jpg,0.9723404,94
947,image_94_20.jpg,0.93385005,94
947,image_94_20.jpg,0.67428476,94
948,image_5_300.jpg,0.9997317,5
948,image_5_300.jpg,0.801008,5
948,image_5_300.jpg,0.67850554,5
948,image_5_300.jpg,0.6342015,5
948,image_5_300.jpg,0.4732552,5
948,image_5_300.jpg,0.413412,5
948,image_5_300.jpg,0.3947535,5
948,image_5_300.jpg,0.29717,5
949,image_20_0.jpg,0.7292525,20
949,image_20_0.jpg,0.52993697,20
949,image_20_0.jpg,0.3191626,20
949,image_20_0.jpg,0.26711747,20
950,image_110_120.jpg,0.28926116,110
951,image_80_160.jpg,0.21420644,80
952,image_61_220.jpg,0.9418269,61
952,image_61_220.jpg,0.89158505,61
952,image_61_220.jpg,0.88803494,61
952,image_61_220.jpg,0.8751689,61
952,image_61_220.jpg,0.82286644,61
952,image_61_220.jpg,0.7895392,61
952,image_61_220.jpg,0.7091984,61
952,image_61_220.jpg,0.4492709,61
952,image_61_220.jpg,0.41725993,61
952,image_61_220.jpg,0.40490857,61
952,image_61_220.jpg,0.33290285,61
952,image_61_220.jpg,0.3019055,61
952,image_61_220.jpg,0.29861537,61
952,image_61_220.jpg,0.24421585,61
953,image_52_240.jpg,,52
954,image_73_60.jpg,0.9954169,73
954,image_73_60.jpg,0.98128086,73
954,image_73_60.jpg,0.84385407,73
954,image_73_60.jpg,0.752497,73
954,image_73_60.jpg,0.6075111,73
954,image_73_60.jpg,0.28742427,73
955,image_93_340.jpg,0.98001784,93
955,image_93_340.jpg,0.22826953,93
956,image_100_180.jpg,0.99975103,100
957,image_30_60.jpg,0.8979722,30
957,image_30_60.jpg,0.5982285,30
958,image_52_120.jpg,,52
959,image_102_40.jpg,,102
960,image_19_120.jpg,0.8366189,19
960,image_19_120.jpg,0.4996325,19
960,image_19_120.jpg,0.3581413,19
961,image_105_100.jpg,0.6183266,105
961,image_105_100.jpg,0.59518707,105
961,image_105_100.jpg,0.2619655,105
962,image_79_200.jpg,,79
963,image_52_20.jpg,0.8860799,52
963,image_52_20.jpg,0.81132287,52
963,image_52_20.jpg,0.7018307,52
963,image_52_20.jpg,0.6928209,52
963,image_52_20.jpg,0.47545424,52
963,image_52_20.jpg,0.47124422,52
963,image_52_20.jpg,0.45204836,52
963,image_52_20.jpg,0.32375497,52
963,image_52_20.jpg,0.31685632,52
963,image_52_20.jpg,0.25967497,52
964,image_54_20.jpg,0.20060658,54
965,image_105_120.jpg,0.26205218,105
966,image_39_0.jpg,0.99640405,39
966,image_39_0.jpg,0.9958164,39
966,image_39_0.jpg,0.9955107,39
966,image_39_0.jpg,0.99493474,39
966,image_39_0.jpg,0.9946444,39
966,image_39_0.jpg,0.9923248,39
966,image_39_0.jpg,0.974962,39
966,image_39_0.jpg,0.7491958,39
966,image_39_0.jpg,0.27618864,39
966,image_39_0.jpg,0.26327056,39
966,image_39_0.jpg,0.2214071,39
967,image_82_180.jpg,0.9974279,82
967,image_82_180.jpg,0.98119307,82
967,image_82_180.jpg,0.9742449,82
967,image_82_180.jpg,0.95908135,82
967,image_82_180.jpg,0.9242133,82
967,image_82_180.jpg,0.8687996,82
967,image_82_180.jpg,0.8212603,82
967,image_82_180.jpg,0.7981845,82
967,image_82_180.jpg,0.7774098,82
967,image_82_180.jpg,0.75385547,82
967,image_82_180.jpg,0.70481914,82
967,image_82_180.jpg,0.6630979,82
967,image_82_180.jpg,0.6607331,82
967,image_82_180.jpg,0.57525724,82
967,image_82_180.jpg,0.50442547,82
967,image_82_180.jpg,0.49732822,82
967,image_82_180.jpg,0.4715513,82
967,image_82_180.jpg,0.44462398,82
967,image_82_180.jpg,0.41195717,82
967,image_82_180.jpg,0.37722945,82
967,image_82_180.jpg,0.36602187,82
967,image_82_180.jpg,0.30635136,82
967,image_82_180.jpg,0.2727736,82
967,image_82_180.jpg,0.26250175,82
967,image_82_180.jpg,0.2071039,82
968,image_70_200.jpg,0.9959565,70
968,image_70_200.jpg,0.99546224,70
968,image_70_200.jpg,0.92739624,70
968,image_70_200.jpg,0.91652113,70
968,image_70_200.jpg,0.8437438,70
968,image_70_200.jpg,0.5962166,70
968,image_70_200.jpg,0.4453578,70
968,image_70_200.jpg,0.30006295,70
968,image_70_200.jpg,0.29338822,70
968,image_70_200.jpg,0.20452838,70
969,image_86_220.jpg,0.96419907,86
969,image_86_220.jpg,0.3037839,86
970,image_33_20.jpg,,33
971,image_41_80.jpg,0.99648833,41
971,image_41_80.jpg,0.99505615,41
971,image_41_80.jpg,0.99467117,41
971,image_41_80.jpg,0.9909943,41
971,image_41_80.jpg,0.58387077,41
971,image_41_80.jpg,0.51362973,41
971,image_41_80.jpg,0.37297243,41
972,image_18_140.jpg,0.99435425,18
973,image_56_260.jpg,0.96997535,56
973,image_56_260.jpg,0.89484376,56
973,image_56_260.jpg,0.83037406,56
973,image_56_260.jpg,0.8257097,56
973,image_56_260.jpg,0.4149486,56
973,image_56_260.jpg,0.4015956,56
973,image_56_260.jpg,0.30135825,56
973,image_56_260.jpg,0.2211104,56
974,image_95_0.jpg,0.9996542,95
975,image_22_280.jpg,0.8179912,22
975,image_22_280.jpg,0.42340553,22
976,image_93_40.jpg,0.89719117,93
976,image_93_40.jpg,0.8193513,93
976,image_93_40.jpg,0.8141809,93
976,image_93_40.jpg,0.8021165,93
976,image_93_40.jpg,0.76892465,93
976,image_93_40.jpg,0.6890184,93
976,image_93_40.jpg,0.6574456,93
976,image_93_40.jpg,0.6014696,93
976,image_93_40.jpg,0.58095026,93
976,image_93_40.jpg,0.5714025,93
976,image_93_40.jpg,0.36522573,93
976,image_93_40.jpg,0.30372137,93
976,image_93_40.jpg,0.2833109,93
976,image_93_40.jpg,0.26156175,93
977,image_24_240.jpg,0.9982352,24
977,image_24_240.jpg,0.9468657,24
977,image_24_240.jpg,0.7024368,24
977,image_24_240.jpg,0.4790622,24
977,image_24_240.jpg,0.3487717,24
977,image_24_240.jpg,0.3020034,24
978,image_44_180.jpg,0.9686618,44
978,image_44_180.jpg,0.94931686,44
978,image_44_180.jpg,0.93235826,44
978,image_44_180.jpg,0.897954,44
978,image_44_180.jpg,0.84914976,44
978,image_44_180.jpg,0.844481,44
978,image_44_180.jpg,0.81729245,44
978,image_44_180.jpg,0.8029687,44
978,image_44_180.jpg,0.7987393,44
978,image_44_180.jpg,0.79475087,44
978,image_44_180.jpg,0.79146355,44
978,image_44_180.jpg,0.766134,44
978,image_44_180.jpg,0.7586493,44
978,image_44_180.jpg,0.7469,44
978,image_44_180.jpg,0.7428231,44
978,image_44_180.jpg,0.7252604,44
978,image_44_180.jpg,0.6475356,44
978,image_44_180.jpg,0.6444535,44
978,image_44_180.jpg,0.6160219,44
978,image_44_180.jpg,0.6148172,44
978,image_44_180.jpg,0.6133715,44
978,image_44_180.jpg,0.6048791,44
978,image_44_180.jpg,0.59954643,44
978,image_44_180.jpg,0.5724471,44
978,image_44_180.jpg,0.57219034,44
978,image_44_180.jpg,0.54196435,44
978,image_44_180.jpg,0.4860305,44
978,image_44_180.jpg,0.40686572,44
978,image_44_180.jpg,0.4012126,44
978,image_44_180.jpg,0.30268848,44
978,image_44_180.jpg,0.29168624,44
978,image_44_180.jpg,0.26832455,44
978,image_44_180.jpg,0.24220496,44
978,image_44_180.jpg,0.22868624,44
978,image_44_180.jpg,0.22179724,44
978,image_44_180.jpg,0.21199572,44
978,image_44_180.jpg,0.20269382,44
978,image_44_180.jpg,0.2016866,44
979,image_71_100.jpg,0.9970265,71
979,image_71_100.jpg,0.9786984,71
979,image_71_100.jpg,0.9712691,71
979,image_71_100.jpg,0.9514557,71
979,image_71_100.jpg,0.49924856,71
979,image_71_100.jpg,0.4321475,71
979,image_71_100.jpg,0.31777337,71
979,image_71_100.jpg,0.22362316,71
979,image_71_100.jpg,0.22290161,71
980,image_87_0.jpg,,87
981,image_6_80.jpg,0.7648176,6
981,image_6_80.jpg,0.34179425,6
982,image_112_320.jpg,,112
983,image_44_220.jpg,0.9821845,44
983,image_44_220.jpg,0.9793656,44
983,image_44_220.jpg,0.97233236,44
983,image_44_220.jpg,0.96051514,44
983,image_44_220.jpg,0.94289935,44
983,image_44_220.jpg,0.89314216,44
983,image_44_220.jpg,0.8674566,44
983,image_44_220.jpg,0.84231186,44
983,image_44_220.jpg,0.81937444,44
983,image_44_220.jpg,0.7540723,44
983,image_44_220.jpg,0.7464325,44
983,image_44_220.jpg,0.729901,44
983,image_44_220.jpg,0.7293394,44
983,image_44_220.jpg,0.70398384,44
983,image_44_220.jpg,0.6642149,44
983,image_44_220.jpg,0.6630213,44
983,image_44_220.jpg,0.65216386,44
983,image_44_220.jpg,0.638595,44
983,image_44_220.jpg,0.6014849,44
983,image_44_220.jpg,0.5558555,44
983,image_44_220.jpg,0.5260298,44
983,image_44_220.jpg,0.50824016,44
983,image_44_220.jpg,0.45969218,44
983,image_44_220.jpg,0.4584585,44
983,image_44_220.jpg,0.4528859,44
983,image_44_220.jpg,0.45007512,44
983,image_44_220.jpg,0.42480412,44
983,image_44_220.jpg,0.4078245,44
983,image_44_220.jpg,0.3554133,44
983,image_44_220.jpg,0.33614755,44
983,image_44_220.jpg,0.33119908,44
983,image_44_220.jpg,0.2729964,44
983,image_44_220.jpg,0.2509049,44
983,image_44_220.jpg,0.24467792,44
983,image_44_220.jpg,0.24083124,44
983,image_44_220.jpg,0.24004985,44
983,image_44_220.jpg,0.2154872,44
983,image_44_220.jpg,0.21422389,44
983,image_44_220.jpg,0.20739135,44
983,image_44_220.jpg,0.2055591,44
984,image_99_40.jpg,0.99767,99
984,image_99_40.jpg,0.99483395,99
984,image_99_40.jpg,0.36780003,99
985,image_8_220.jpg,0.9982101,8
985,image_8_220.jpg,0.67006105,8
985,image_8_220.jpg,0.35850772,8
986,image_56_220.jpg,0.7277006,56
986,image_56_220.jpg,0.21018247,56
987,image_83_280.jpg,0.9969477,83
987,image_83_280.jpg,0.9663939,83
987,image_83_280.jpg,0.3376091,83
